test,item,lisc,pron,island,region,model,surprisal
gender_cnp,8,male,male,obj,pronoun,GPT2,1.84580159187317
gender_cnp,8,male,male,obj,pronoun,GPT2,1.84580159187317
gender_coord,8,male,male,obj,pronoun,GPT2,1.84580159187317
gender_coord,8,male,male,obj,pronoun,GPT2,1.84580159187317
gender_cnp,8,male,fem,island,pronoun,GPT2,4.50079202651978
gender_cnp,8,male,male,island,pronoun,GPT2,2.16599893569946
gender_coord,8,male,fem,island,pronoun,GPT2,7.73141765594482
gender_coord,8,male,male,island,pronoun,GPT2,4.53012371063232
gender_cnp,17,male,fem,obj,pronoun,GPT2,4.50785827636719
gender_cnp,17,male,fem,obj,pronoun,GPT2,4.50785827636719
gender_coord,17,male,fem,obj,pronoun,GPT2,4.50785827636719
gender_coord,17,male,fem,obj,pronoun,GPT2,4.50785827636719
gender_coord,17,male,male,obj,pronoun,GPT2,1.20053863525391
gender_coord,17,male,male,obj,pronoun,GPT2,1.20053863525391
gender_cnp,17,male,male,obj,pronoun,GPT2,1.20053863525391
gender_cnp,17,male,male,obj,pronoun,GPT2,1.20053863525391
gender_cnp,17,male,fem,island,pronoun,GPT2,4.31635761260986
gender_cnp,17,male,male,island,pronoun,GPT2,1.94800281524658
gender_coord,17,male,fem,island,pronoun,GPT2,7.52839469909668
gender_coord,17,male,male,island,pronoun,GPT2,4.82779502868652
gender_subj,17,male,fem,obj,pronoun,GPT2,4.81020402908325
gender_subj,17,male,male,obj,pronoun,GPT2,1.56004393100739
gender_sent-subj,17,male,fem,obj,pronoun,GPT2,4.96910095214844
gender_sent-subj,17,male,male,obj,pronoun,GPT2,2.19699096679688
gender_adjunct,17,male,fem,obj,pronoun,GPT2,4.22220039367676
gender_adjunct,17,male,male,obj,pronoun,GPT2,1.48428523540497
gender_adjunct,1,male,fem,island,pronoun,GPT2,2.89296436309814
gender_adjunct,1,male,male,island,pronoun,GPT2,2.22636890411377
gender_wh,17,male,fem,obj,pronoun,GPT2,4.52341794967651
gender_wh,17,male,male,obj,pronoun,GPT2,2.35846281051636
gender_wh,17,male,fem,island,pronoun,GPT2,4.5153431892395
gender_wh,17,male,male,island,pronoun,GPT2,2.26133012771606
gender_sent-subj,29,male,fem,island,pronoun,GPT2,7.93052816390991
gender_sent-subj,29,male,male,island,pronoun,GPT2,6.14843893051147
gender_sent-subj,8,male,fem,island,pronoun,GPT2,4.1271333694458
gender_sent-subj,8,male,male,island,pronoun,GPT2,1.72179901599884
gender_subj,29,male,fem,island,pronoun,GPT2,6.65426921844482
gender_subj,29,male,male,island,pronoun,GPT2,3.9744596481323198
gender_subj,8,male,fem,island,pronoun,GPT2,6.57603931427002
gender_subj,8,male,male,island,pronoun,GPT2,4.19899082183838
gender_sent-subj,8,male,fem,obj,pronoun,GPT2,3.9641809463501
gender_sent-subj,8,male,male,obj,pronoun,GPT2,2.13328647613525
gender_coord,29,male,fem,obj,pronoun,GPT2,5.01127195358276
gender_coord,29,male,fem,obj,pronoun,GPT2,5.01127195358276
gender_cnp,29,male,fem,obj,pronoun,GPT2,5.01127195358276
gender_cnp,29,male,fem,obj,pronoun,GPT2,5.01127195358276
gender_cnp,29,male,male,obj,pronoun,GPT2,2.22135496139526
gender_cnp,29,male,male,obj,pronoun,GPT2,2.22135496139526
gender_coord,29,male,male,obj,pronoun,GPT2,2.22135496139526
gender_coord,29,male,male,obj,pronoun,GPT2,2.22135496139526
gender_cnp,29,male,fem,island,pronoun,GPT2,4.56100368499756
gender_cnp,29,male,male,island,pronoun,GPT2,2.06110310554504
gender_coord,29,male,fem,island,pronoun,GPT2,8.05452728271484
gender_coord,29,male,male,island,pronoun,GPT2,4.55355882644653
gender_subj,8,male,fem,obj,pronoun,GPT2,6.76594972610474
gender_subj,8,male,male,obj,pronoun,GPT2,4.38694429397583
gender_subj,29,male,fem,obj,pronoun,GPT2,6.62078619003296
gender_subj,29,male,male,obj,pronoun,GPT2,3.90141820907593
gender_sent-subj,29,male,fem,obj,pronoun,GPT2,7.34166765213013
gender_sent-subj,29,male,male,obj,pronoun,GPT2,5.55161333084106
gender_adjunct,1,male,fem,obj,pronoun,GPT2,2.19949102401733
gender_adjunct,1,male,male,obj,pronoun,GPT2,3.12866735458374
gender_sent-subj,1,male,fem,island,pronoun,GPT2,3.94950079917908
gender_sent-subj,1,male,male,island,pronoun,GPT2,3.60737586021423
gender_wh,29,male,fem,obj,pronoun,GPT2,4.88993406295776
gender_wh,29,male,male,obj,pronoun,GPT2,4.39485502243042
gender_subj,1,male,fem,island,pronoun,GPT2,5.12440538406372
gender_subj,1,male,male,island,pronoun,GPT2,2.71337175369263
gender_subj,1,male,fem,obj,pronoun,GPT2,6.0838770866394
gender_subj,1,male,male,obj,pronoun,GPT2,4.44016981124878
gender_sent-subj,1,male,fem,obj,pronoun,GPT2,3.98740148544312
gender_sent-subj,1,male,male,obj,pronoun,GPT2,3.18348455429077
gender_wh,29,male,fem,island,pronoun,GPT2,4.89147090911865
gender_wh,29,male,male,island,pronoun,GPT2,4.10170650482178
gender_adjunct,29,male,fem,island,pronoun,GPT2,3.52840137481689
gender_adjunct,29,male,male,island,pronoun,GPT2,3.4317293167114302
gender_adjunct,29,male,fem,obj,pronoun,GPT2,3.0162034034729
gender_adjunct,29,male,male,obj,pronoun,GPT2,2.50548410415649
gender_wh,8,male,fem,obj,pronoun,GPT2,4.01903963088989
gender_wh,8,male,male,obj,pronoun,GPT2,2.30823183059692
gender_wh,8,male,fem,island,pronoun,GPT2,3.97529053688049
gender_wh,8,male,male,island,pronoun,GPT2,2.48012757301331
gender_wh,1,male,fem,obj,pronoun,GPT2,2.85565328598022
gender_wh,1,male,male,obj,pronoun,GPT2,2.15512228012085
gender_cnp,1,male,fem,obj,pronoun,GPT2,4.50619983673096
gender_cnp,1,male,fem,obj,pronoun,GPT2,4.50619983673096
gender_coord,1,male,fem,obj,pronoun,GPT2,4.50619983673096
gender_coord,1,male,fem,obj,pronoun,GPT2,4.50619983673096
gender_coord,1,male,male,obj,pronoun,GPT2,4.26647663116455
gender_coord,1,male,male,obj,pronoun,GPT2,4.26647663116455
gender_cnp,1,male,male,obj,pronoun,GPT2,4.26647663116455
gender_cnp,1,male,male,obj,pronoun,GPT2,4.26647663116455
gender_coord,1,male,fem,island,pronoun,GPT2,6.06150722503662
gender_coord,1,male,male,island,pronoun,GPT2,4.51113796234131
gender_cnp,1,male,fem,island,pronoun,GPT2,1.72624015808105
gender_cnp,1,male,male,island,pronoun,GPT2,2.45716667175293
gender_wh,1,male,fem,island,pronoun,GPT2,2.5697762966156
gender_wh,1,male,male,island,pronoun,GPT2,3.19043517112732
gender_adjunct,17,male,fem,island,pronoun,GPT2,5.53598499298096
gender_adjunct,17,male,male,island,pronoun,GPT2,2.72404193878174
gender_adjunct,8,male,fem,obj,pronoun,GPT2,4.11274862289429
gender_adjunct,8,male,male,obj,pronoun,GPT2,2.89988112449646
gender_sent-subj,9,male,fem,island,pronoun,GPT2,3.99681711196899
gender_sent-subj,9,male,male,island,pronoun,GPT2,3.38633584976196
gender_wh,9,male,fem,obj,pronoun,GPT2,3.00242400169373
gender_wh,9,male,male,obj,pronoun,GPT2,2.39497923851013
gender_subj,9,male,fem,island,pronoun,GPT2,5.29326725006104
gender_subj,9,male,male,island,pronoun,GPT2,1.95462882518768
gender_cnp,9,male,fem,obj,pronoun,GPT2,3.95352506637573
gender_cnp,9,male,fem,obj,pronoun,GPT2,3.95352506637573
gender_coord,9,male,fem,obj,pronoun,GPT2,3.95352506637573
gender_coord,9,male,fem,obj,pronoun,GPT2,3.95352506637573
gender_coord,9,male,male,obj,pronoun,GPT2,3.35031461715698
gender_coord,9,male,male,obj,pronoun,GPT2,3.35031461715698
gender_cnp,9,male,male,obj,pronoun,GPT2,3.35031461715698
gender_cnp,9,male,male,obj,pronoun,GPT2,3.35031461715698
gender_coord,9,male,fem,island,pronoun,GPT2,6.99489307403564
gender_coord,9,male,male,island,pronoun,GPT2,4.39114856719971
gender_cnp,9,male,fem,island,pronoun,GPT2,4.86233186721802
gender_cnp,9,male,male,island,pronoun,GPT2,3.0719039440155
gender_sent-subj,9,male,fem,obj,pronoun,GPT2,3.98512434959412
gender_sent-subj,9,male,male,obj,pronoun,GPT2,3.78117537498474
gender_subj,9,male,fem,obj,pronoun,GPT2,4.22149991989136
gender_subj,9,male,male,obj,pronoun,GPT2,2.16773557662964
gender_wh,9,male,fem,island,pronoun,GPT2,3.43314003944397
gender_wh,9,male,male,island,pronoun,GPT2,2.32950234413147
gender_adjunct,9,male,fem,obj,pronoun,GPT2,3.67838144302368
gender_adjunct,9,male,male,obj,pronoun,GPT2,2.80843210220337
gender_adjunct,9,male,fem,island,pronoun,GPT2,3.07886171340942
gender_adjunct,9,male,male,island,pronoun,GPT2,3.45173311233521
gender_sent-subj,9,fem,fem,island,pronoun,GPT2,1.86088871955872
gender_sent-subj,9,fem,male,island,pronoun,GPT2,4.74776744842529
gender_wh,9,fem,fem,obj,pronoun,GPT2,0.8844313621521
gender_wh,9,fem,male,obj,pronoun,GPT2,3.64515066146851
gender_subj,9,fem,fem,island,pronoun,GPT2,1.93948769569397
gender_subj,9,fem,male,island,pronoun,GPT2,4.32004165649414
gender_coord,9,fem,fem,obj,pronoun,GPT2,1.79538643360138
gender_coord,9,fem,fem,obj,pronoun,GPT2,1.79538643360138
gender_cnp,9,fem,fem,obj,pronoun,GPT2,1.79538643360138
gender_cnp,9,fem,fem,obj,pronoun,GPT2,1.79538643360138
gender_cnp,9,fem,male,obj,pronoun,GPT2,5.17274379730225
gender_cnp,9,fem,male,obj,pronoun,GPT2,5.17274379730225
gender_coord,9,fem,male,obj,pronoun,GPT2,5.17274379730225
gender_coord,9,fem,male,obj,pronoun,GPT2,5.17274379730225
gender_coord,9,fem,fem,island,pronoun,GPT2,4.61630344390869
gender_coord,9,fem,male,island,pronoun,GPT2,6.45774936676025
gender_cnp,9,fem,fem,island,pronoun,GPT2,2.69381070137024
gender_cnp,9,fem,male,island,pronoun,GPT2,4.19478750228882
gender_sent-subj,9,fem,fem,obj,pronoun,GPT2,1.88949990272522
gender_sent-subj,9,fem,male,obj,pronoun,GPT2,5.18739700317383
gender_subj,9,fem,fem,obj,pronoun,GPT2,1.97306108474731
gender_subj,9,fem,male,obj,pronoun,GPT2,3.84903764724731
gender_wh,9,fem,fem,island,pronoun,GPT2,1.05960309505463
gender_wh,9,fem,male,island,pronoun,GPT2,3.58553552627563
gender_adjunct,9,fem,fem,obj,pronoun,GPT2,2.57552909851074
gender_adjunct,9,fem,male,obj,pronoun,GPT2,3.16056632995605
gender_adjunct,9,fem,fem,island,pronoun,GPT2,1.60985684394836
gender_adjunct,9,fem,male,island,pronoun,GPT2,4.1140604019165
gender_adjunct,11,fem,fem,obj,pronoun,GPT2,2.43735122680664
gender_adjunct,11,fem,male,obj,pronoun,GPT2,4.02082443237305
gender_adjunct,11,fem,fem,island,pronoun,GPT2,0.639667451381683
gender_adjunct,11,fem,male,island,pronoun,GPT2,5.81409072875977
gender_sent-subj,11,fem,fem,island,pronoun,GPT2,18.1809232234955
gender_sent-subj,11,fem,male,island,pronoun,GPT2,20.2512969970703
gender_subj,11,fem,fem,island,pronoun,GPT2,3.26501131057739
gender_subj,11,fem,male,island,pronoun,GPT2,5.5568470954895
gender_sent-subj,11,fem,fem,obj,pronoun,GPT2,18.8424801826477
gender_sent-subj,11,fem,male,obj,pronoun,GPT2,21.1443676948547
gender_subj,11,fem,fem,obj,pronoun,GPT2,3.14114165306091
gender_subj,11,fem,male,obj,pronoun,GPT2,5.22938346862793
gender_wh,11,fem,fem,obj,pronoun,GPT2,1.02068829536438
gender_wh,11,fem,male,obj,pronoun,GPT2,4.99416065216064
gender_cnp,11,fem,fem,obj,pronoun,GPT2,2.18472480773926
gender_cnp,11,fem,fem,obj,pronoun,GPT2,2.18472480773926
gender_coord,11,fem,fem,obj,pronoun,GPT2,2.18472480773926
gender_coord,11,fem,fem,obj,pronoun,GPT2,2.18472480773926
gender_coord,11,fem,male,obj,pronoun,GPT2,5.45857429504395
gender_coord,11,fem,male,obj,pronoun,GPT2,5.45857429504395
gender_cnp,11,fem,male,obj,pronoun,GPT2,5.45857429504395
gender_cnp,11,fem,male,obj,pronoun,GPT2,5.45857429504395
gender_cnp,11,fem,fem,island,pronoun,GPT2,1.37575650215149
gender_cnp,11,fem,male,island,pronoun,GPT2,5.10275363922119
gender_coord,11,fem,fem,island,pronoun,GPT2,4.33759069442749
gender_coord,11,fem,male,island,pronoun,GPT2,7.04146337509155
gender_wh,11,fem,fem,island,pronoun,GPT2,1.61206245422363
gender_wh,11,fem,male,island,pronoun,GPT2,5.12910652160645
gender_adjunct,24,male,fem,island,pronoun,GPT2,4.22035884857178
gender_adjunct,24,male,male,island,pronoun,GPT2,2.39541530609131
gender_wh,24,male,fem,obj,pronoun,GPT2,3.8559296131134
gender_wh,24,male,male,obj,pronoun,GPT2,1.95582127571106
gender_wh,24,male,fem,island,pronoun,GPT2,4.34258031845093
gender_wh,24,male,male,island,pronoun,GPT2,2.0528998374939
gender_adjunct,24,male,fem,obj,pronoun,GPT2,4.19614410400391
gender_adjunct,24,male,male,obj,pronoun,GPT2,1.52174353599548
gender_sent-subj,24,male,fem,island,pronoun,GPT2,4.3556342124939
gender_sent-subj,24,male,male,island,pronoun,GPT2,3.39183568954468
gender_subj,24,male,fem,island,pronoun,GPT2,3.78666496276855
gender_subj,24,male,male,island,pronoun,GPT2,1.73668467998505
gender_sent-subj,24,male,fem,obj,pronoun,GPT2,4.28259658813477
gender_sent-subj,24,male,male,obj,pronoun,GPT2,3.03940939903259
gender_subj,24,male,fem,obj,pronoun,GPT2,3.65661716461182
gender_subj,24,male,male,obj,pronoun,GPT2,1.93642508983612
gender_cnp,24,male,fem,obj,pronoun,GPT2,4.17321395874023
gender_cnp,24,male,fem,obj,pronoun,GPT2,4.17321395874023
gender_coord,24,male,fem,obj,pronoun,GPT2,4.17321395874023
gender_coord,24,male,fem,obj,pronoun,GPT2,4.17321395874023
gender_cnp,24,male,male,obj,pronoun,GPT2,2.75085830688477
gender_cnp,24,male,male,obj,pronoun,GPT2,2.75085830688477
gender_coord,24,male,male,obj,pronoun,GPT2,2.75085830688477
gender_coord,24,male,male,obj,pronoun,GPT2,2.75085830688477
gender_cnp,24,male,fem,island,pronoun,GPT2,5.27328681945801
gender_cnp,24,male,male,island,pronoun,GPT2,2.97971510887146
gender_coord,24,male,fem,island,pronoun,GPT2,6.68381404876709
gender_coord,24,male,male,island,pronoun,GPT2,3.91406917572021
gender_sent-subj,17,fem,fem,island,pronoun,GPT2,2.97689056396484
gender_sent-subj,17,fem,male,island,pronoun,GPT2,4.36559295654297
gender_subj,17,fem,fem,island,pronoun,GPT2,1.37835311889648
gender_subj,17,fem,male,island,pronoun,GPT2,3.90466690063477
gender_coord,17,fem,fem,obj,pronoun,GPT2,1.22711992263794
gender_coord,17,fem,fem,obj,pronoun,GPT2,1.22711992263794
gender_cnp,17,fem,fem,obj,pronoun,GPT2,1.22711992263794
gender_cnp,17,fem,fem,obj,pronoun,GPT2,1.22711992263794
gender_coord,17,fem,male,obj,pronoun,GPT2,2.69863176345825
gender_coord,17,fem,male,obj,pronoun,GPT2,2.69863176345825
gender_cnp,17,fem,male,obj,pronoun,GPT2,2.69863176345825
gender_cnp,17,fem,male,obj,pronoun,GPT2,2.69863176345825
gender_cnp,17,fem,fem,island,pronoun,GPT2,1.58722674846649
gender_cnp,17,fem,male,island,pronoun,GPT2,3.28694915771484
gender_coord,17,fem,fem,island,pronoun,GPT2,4.03032207489014
gender_coord,17,fem,male,island,pronoun,GPT2,6.88119792938232
gender_subj,17,fem,fem,obj,pronoun,GPT2,1.73095369338989
gender_subj,17,fem,male,obj,pronoun,GPT2,4.42792940139771
gender_sent-subj,17,fem,fem,obj,pronoun,GPT2,2.36655044555664
gender_sent-subj,17,fem,male,obj,pronoun,GPT2,3.76826095581055
gender_adjunct,17,fem,fem,obj,pronoun,GPT2,1.35431683063507
gender_adjunct,17,fem,male,obj,pronoun,GPT2,3.91806030273438
gender_adjunct,1,fem,fem,island,pronoun,GPT2,0.37710827589035
gender_adjunct,1,fem,male,island,pronoun,GPT2,4.64288568496704
gender_wh,17,fem,fem,obj,pronoun,GPT2,2.19109749794006
gender_wh,17,fem,male,obj,pronoun,GPT2,4.0439338684082
gender_wh,17,fem,fem,island,pronoun,GPT2,2.07809042930603
gender_wh,17,fem,male,island,pronoun,GPT2,4.14631271362305
gender_sent-subj,29,fem,fem,island,pronoun,GPT2,5.48336315155029
gender_sent-subj,29,fem,male,island,pronoun,GPT2,6.97046947479248
gender_subj,29,fem,fem,island,pronoun,GPT2,3.8917512893676802
gender_subj,29,fem,male,island,pronoun,GPT2,6.09878253936768
gender_cnp,29,fem,fem,obj,pronoun,GPT2,2.17460513114929
gender_cnp,29,fem,fem,obj,pronoun,GPT2,2.17460513114929
gender_coord,29,fem,fem,obj,pronoun,GPT2,2.17460513114929
gender_coord,29,fem,fem,obj,pronoun,GPT2,2.17460513114929
gender_coord,29,fem,male,obj,pronoun,GPT2,3.78097414970398
gender_coord,29,fem,male,obj,pronoun,GPT2,3.78097414970398
gender_cnp,29,fem,male,obj,pronoun,GPT2,3.78097414970398
gender_cnp,29,fem,male,obj,pronoun,GPT2,3.78097414970398
gender_cnp,29,fem,fem,island,pronoun,GPT2,1.72575688362122
gender_cnp,29,fem,male,island,pronoun,GPT2,3.47547459602356
gender_coord,29,fem,fem,island,pronoun,GPT2,4.74477672576904
gender_coord,29,fem,male,island,pronoun,GPT2,6.40056896209717
gender_subj,29,fem,fem,obj,pronoun,GPT2,3.96654510498047
gender_subj,29,fem,male,obj,pronoun,GPT2,5.46373748779297
gender_sent-subj,29,fem,fem,obj,pronoun,GPT2,5.25193786621094
gender_sent-subj,29,fem,male,obj,pronoun,GPT2,6.66413879394531
gender_adjunct,1,fem,fem,obj,pronoun,GPT2,2.40546274185181
gender_adjunct,1,fem,male,obj,pronoun,GPT2,3.97302865982056
gender_sent-subj,1,fem,fem,island,pronoun,GPT2,1.14250028133392
gender_sent-subj,1,fem,male,island,pronoun,GPT2,5.22597360610962
gender_wh,29,fem,fem,obj,pronoun,GPT2,4.0869197845459
gender_wh,29,fem,male,obj,pronoun,GPT2,5.64189720153809
gender_subj,1,fem,fem,island,pronoun,GPT2,2.45900106430054
gender_subj,1,fem,male,island,pronoun,GPT2,4.06523275375366
gender_subj,1,fem,fem,obj,pronoun,GPT2,4.06234359741211
gender_subj,1,fem,male,obj,pronoun,GPT2,5.66353988647461
gender_sent-subj,1,fem,fem,obj,pronoun,GPT2,1.13408994674683
gender_sent-subj,1,fem,male,obj,pronoun,GPT2,4.91723203659058
gender_wh,29,fem,fem,island,pronoun,GPT2,3.56965255737305
gender_wh,29,fem,male,island,pronoun,GPT2,5.3079948425293
gender_adjunct,29,fem,fem,island,pronoun,GPT2,2.88532090187073
gender_adjunct,29,fem,male,island,pronoun,GPT2,4.93744468688965
gender_adjunct,29,fem,fem,obj,pronoun,GPT2,2.87489748001099
gender_adjunct,29,fem,male,obj,pronoun,GPT2,4.26428651809692
gender_wh,1,fem,fem,obj,pronoun,GPT2,0.637230753898621
gender_wh,1,fem,male,obj,pronoun,GPT2,4.29947757720947
gender_coord,1,fem,fem,obj,pronoun,GPT2,3.42275381088257
gender_coord,1,fem,fem,obj,pronoun,GPT2,3.42275381088257
gender_cnp,1,fem,fem,obj,pronoun,GPT2,3.42275381088257
gender_cnp,1,fem,fem,obj,pronoun,GPT2,3.42275381088257
gender_cnp,1,fem,male,obj,pronoun,GPT2,5.19479513168335
gender_cnp,1,fem,male,obj,pronoun,GPT2,5.19479513168335
gender_coord,1,fem,male,obj,pronoun,GPT2,5.19479513168335
gender_coord,1,fem,male,obj,pronoun,GPT2,5.19479513168335
gender_coord,1,fem,fem,island,pronoun,GPT2,4.48198413848877
gender_coord,1,fem,male,island,pronoun,GPT2,5.15298938751221
gender_cnp,1,fem,fem,island,pronoun,GPT2,0.323914438486099
gender_cnp,1,fem,male,island,pronoun,GPT2,6.13655948638916
gender_wh,1,fem,fem,island,pronoun,GPT2,0.997663140296936
gender_wh,1,fem,male,island,pronoun,GPT2,4.52415990829468
gender_adjunct,17,fem,fem,island,pronoun,GPT2,2.73986721038818
gender_adjunct,17,fem,male,island,pronoun,GPT2,4.98123836517334
gender_adjunct,12,male,fem,obj,pronoun,GPT2,2.32291173934937
gender_adjunct,12,male,male,obj,pronoun,GPT2,2.45454168319702
gender_sent-subj,12,male,fem,island,pronoun,GPT2,3.75323367118835
gender_sent-subj,12,male,male,island,pronoun,GPT2,3.12625765800476
gender_subj,12,male,fem,island,pronoun,GPT2,5.85897254943848
gender_subj,12,male,male,island,pronoun,GPT2,2.98223304748535
gender_subj,12,male,fem,obj,pronoun,GPT2,4.22672271728516
gender_subj,12,male,male,obj,pronoun,GPT2,2.8127133846283
gender_sent-subj,12,male,fem,obj,pronoun,GPT2,3.10500597953796
gender_sent-subj,12,male,male,obj,pronoun,GPT2,3.72090411186218
gender_adjunct,12,male,fem,island,pronoun,GPT2,3.66851663589478
gender_adjunct,12,male,male,island,pronoun,GPT2,3.16721963882446
gender_wh,12,male,fem,obj,pronoun,GPT2,3.38439321517944
gender_wh,12,male,male,obj,pronoun,GPT2,3.53721761703491
gender_wh,12,male,fem,island,pronoun,GPT2,3.89034128189087
gender_wh,12,male,male,island,pronoun,GPT2,3.69966745376587
gender_coord,12,male,fem,obj,pronoun,GPT2,3.69085502624512
gender_coord,12,male,fem,obj,pronoun,GPT2,3.69085502624512
gender_cnp,12,male,fem,obj,pronoun,GPT2,3.69085502624512
gender_cnp,12,male,fem,obj,pronoun,GPT2,3.69085502624512
gender_coord,12,male,male,obj,pronoun,GPT2,3.77068138122559
gender_coord,12,male,male,obj,pronoun,GPT2,3.77068138122559
gender_cnp,12,male,male,obj,pronoun,GPT2,3.77068138122559
gender_cnp,12,male,male,obj,pronoun,GPT2,3.77068138122559
gender_coord,12,male,fem,island,pronoun,GPT2,6.86571407318115
gender_coord,12,male,male,island,pronoun,GPT2,4.08105373382568
gender_cnp,12,male,fem,island,pronoun,GPT2,5.03121852874756
gender_cnp,12,male,male,island,pronoun,GPT2,2.79144978523254
gender_subj,30,male,fem,island,pronoun,GPT2,4.15528011322021
gender_subj,30,male,male,island,pronoun,GPT2,2.309645652771
gender_sent-subj,30,male,fem,island,pronoun,GPT2,6.49089527130127
gender_sent-subj,30,male,male,island,pronoun,GPT2,5.12655353546143
gender_sent-subj,30,male,fem,obj,pronoun,GPT2,6.81961631774902
gender_sent-subj,30,male,male,obj,pronoun,GPT2,5.88678550720215
gender_subj,30,male,fem,obj,pronoun,GPT2,2.77887535095215
gender_subj,30,male,male,obj,pronoun,GPT2,3.61315727233887
gender_wh,30,male,fem,obj,pronoun,GPT2,3.05098247528076
gender_wh,30,male,male,obj,pronoun,GPT2,3.65902233123779
gender_coord,30,male,fem,obj,pronoun,GPT2,2.97360849380493
gender_coord,30,male,fem,obj,pronoun,GPT2,2.97360849380493
gender_cnp,30,male,fem,obj,pronoun,GPT2,2.97360849380493
gender_cnp,30,male,fem,obj,pronoun,GPT2,2.97360849380493
gender_coord,30,male,male,obj,pronoun,GPT2,4.12373971939087
gender_coord,30,male,male,obj,pronoun,GPT2,4.12373971939087
gender_cnp,30,male,male,obj,pronoun,GPT2,4.12373971939087
gender_cnp,30,male,male,obj,pronoun,GPT2,4.12373971939087
gender_coord,30,male,fem,island,pronoun,GPT2,6.1430778503418
gender_coord,30,male,male,island,pronoun,GPT2,3.81911087036133
gender_cnp,30,male,fem,island,pronoun,GPT2,3.56644654273987
gender_cnp,30,male,male,island,pronoun,GPT2,3.78926301002502
gender_wh,30,male,fem,island,pronoun,GPT2,3.3932032585144
